주소	학교급	학교명	경도	위도	시도	행정구				
울산광역시 남구 신복로72번길 28-25 (무거동.수니유치원)	유치원	수니유치원	129.2551539	35.5530698	울산광역시	남구				
울산광역시 남구 중앙로 47 (신정동)	초등학교	수암초등학교	129.316725	35.525733	울산광역시	남구				
울산광역시 남구 중앙로 47 (신정동)	유치원	수암초등학교병설유치원	129.316725	35.525733	울산광역시	남구				
울산광역시 남구 신복로 74 . 신복초등학교 (무거동)	초등학교	신복초등학교	129.2541108	35.5503618	울산광역시	남구				
울산광역시 남구 수암로178번길 14 (야음동.신선여자고등학교)	고등학교	신선여자고등학교	129.326061	35.5251571	울산광역시	남구				
울산광역시 남구 두왕로 278 . 신일중학교 (신정동)	중학교	신일중학교	129.3107081	35.5278649	울산광역시	남구				
울산광역시 남구 문수로 458 . 신정고등학교 (신정동)	고등학교	신정고등학교	129.302687	35.532717	울산광역시	남구				
울산광역시 남구 은월로 11 (옥동)	중학교	신정중학교	129.2913876	35.5421242	울산광역시	남구				
울산광역시 남구 봉월로67번길 16 . 신정초등학교 (신정동)	초등학교	신정초등학교	129.303613	35.539242	울산광역시	남구				
울산광역시 남구 봉월로67번길 16 . 신정초등학교병설유치원 (신정동)	유치원	신정초등학교병설유치원	129.303613	35.539242	울산광역시	남구				
울산광역시 남구 월평로 272 . 아름유치원 (삼산동)	유치원	아름유치원	129.3343454	35.5455138	울산광역시	남구				
울산광역시 남구 수암로 170 야음중학교 (야음동)	중학교	야음중학교	129.325986	35.5258284	울산광역시	남구				
울산광역시 남구 산업로355번길 111 . 야음초등학교 (야음동)	초등학교	야음초등학교	129.330013	35.520542	울산광역시	남구				
울산광역시 남구 산업로355번길 111 . 야음초등학교병설유치원 (야음동)	유치원	야음초등학교병설유치원	129.330013	35.520542	울산광역시	남구				
울산광역시 남구 여천로 31 (야음동.여천초등학교)	초등학교	여천초등학교	129.33655	35.525192	울산광역시	남구				
울산광역시 남구 여천로 31 . 야음동 256 (야음동)	유치원	여천초등학교병설유치원	129.33655	35.525192	울산광역시	남구				
울산광역시 남구 신복로41번길 12 (무거동)	유치원	예랑유치원	129.2567036	35.5478015	울산광역시	남구				
울산광역시 남구 문수로410번길 10 (신정동. 현대아파트)	유치원	옥동예은유치원	129.2975019	35.5324105	울산광역시	남구				
울산광역시 남구 법대로14번길 9 (옥동)	중학교	옥동중학교	129.2841945	35.5383796	울산광역시	남구				
울산광역시 남구 문수로 401 (옥동)	초등학교	옥동초등학교	129.296587	35.53505	울산광역시	남구				
울산광역시 남구 문수로 401 (옥동)	유치원	옥동초등학교병설유치원	129.296587	35.53505	울산광역시	남구				
울산광역시 남구 옥현로60번길 7 (무거동.옥산초등학교)	초등학교	옥산초등학교	129.262538	35.54235	울산광역시	남구				
울산광역시 남구 법대로14번길 19 . 옥서초등학교 (옥동)	초등학교	옥서초등학교	129.285613	35.538408	울산광역시	남구				
울산광역시 남구 옥현로 18 (무거동) 옥현유치원	유치원	옥현유치원	129.2581602	35.5392425	울산광역시	남구				
울산광역시 남구 문수로75번길 18 옥현중학교 (무거동)	중학교	옥현중학교	129.26335	35.540133	울산광역시	남구				
울산광역시 남구 눌재로 21 . 옥현초등학교 (무거동)	초등학교	옥현초등학교	129.277375	35.549875	울산광역시	남구				
울산광역시 남구 야음로5번길 21 (야음동)	유치원	요요영재유치원	129.3217929	35.5223562	울산광역시	남구				
울산광역시 남구 야음로26번길 7 (야음동)	초등학교	용연초등학교	129.324525	35.525025	울산광역시	남구				
울산광역시 남구 대학로1번길 29 . 우신고등학교 (무거동)	고등학교	우신고등학교	129.2505044	35.5385889	울산광역시	남구				
울산광역시 남구 팔등로115번길 22 (신정동)	고등학교	울산강남고등학교	129.3189647	35.5487545	울산광역시	남구				
울산광역시 남구 돋질로 325 (삼산동)	중학교	울산강남중학교	129.3405161	35.5442775	울산광역시	남구				
울산광역시 남구 중앙로204번길 49 . 울산공업고등학교 (신정동)	고등학교	울산공업고등학교	129.317688	35.542975	울산광역시	남구				
울산광역시 남구 야음로11번길 (야음동)	초등학교	울산남부초등학교	129.322487	35.523508	울산광역시	남구				
울산광역시 남구 문수로 432 . 울산서여자중학교 (신정동)	중학교	울산서여자중학교	129.300425	35.532825	울산광역시	남구				
울산광역시 남구 삼산로9번길 16 . 울산여자고등학교 (신정동)	고등학교	울산여자고등학교	129.308763	35.53545	울산광역시	남구				
울산광역시 남구 두왕로 304 . 울산여자상업고등학교 (신정동)	고등학교	울산여자상업고등학교	129.3100551	35.529072	울산광역시	남구				
울산광역시 남구 남부순환도로 107 . 울산제일고등학교 (옥동)	고등학교	울산제일고등학교	129.268875	35.542558	울산광역시	남구				
울산광역시 남구 중앙로63번길 5 . 울산중앙중학교 (신정동)	중학교	울산중앙중학교	129.316512	35.52675	울산광역시	남구				
울산광역시 남구 돋질로91번길 34 . 34 (신정동.울산중앙초등학교)	초등학교	울산중앙초등학교	129.3151542	35.5420948	울산광역시	남구				
울산광역시 남구 돋질로91번길 34 (신정동.울산중앙초등학교)	유치원	울산중앙초등학교병설유치원	129.3151542	35.5420948	울산광역시	남구				
울산광역시 남구 옥현로 12 (무거동)	초등학교	월계초등학교	129.257913	35.538833	울산광역시	남구				
울산광역시 남구 팔등로 115 . 10 (신정동)	초등학교	월봉초등학교	129.3187258	35.5470208	울산광역시	남구				
울산광역시 남구 팔등로 115 . 10 (신정동)	유치원	월봉초등학교병설유치원	129.3187258	35.5470208	울산광역시	남구				
울산광역시 남구 중앙로204번길 31 . 월평중학교 (신정동)	중학교	월평중학교	129.3155821	35.5409125	울산광역시	남구				
울산광역시 남구 신남로95번길 15 . 월평초등학교 (신정동.월평초)	초등학교	월평초등학교	129.3122308	35.5294787	울산광역시	남구				
울산광역시 남구 신남로95번길 15 (신정동. 월평초등학교)	유치원	월평초등학교병설유치원	129.3122308	35.5294787	울산광역시	남구				
울산광역시 남구 번영로75번길 31 . 이레유치원 (달동)	유치원	이레유치원	129.3266601	35.5313116	울산광역시	남구				
울산광역시 남구 삼산로77번길 35-1 (달동)	유치원	이화유치원	129.3147931	35.5376325	울산광역시	남구				
울산광역시 남구 수암로 157 . 자연아트유치원 (야음동)	유치원	자연아트유치원	129.32415	35.5271098	울산광역시	남구				
울산광역시 남구 장생포고래로125번길 5 . 장생포초등학교 (장생포동)	초등학교	장생포초등학교	129.367938	35.503508	울산광역시	남구				
울산광역시 남구 장생포고래로125번길 5 . 장생포초등학교 (장생포동)	유치원	장생포초등학교병설유치원	129.367938	35.503508	울산광역시	남구				
울산광역시 남구 정광로4번길 14 (무거동)정광사유치원	유치원	정광사유치원	129.28419	35.5469397	울산광역시	남구				
울산광역시 남구 돋질로183번길 33 (신정동)	유치원	정지유치원	129.3238965	35.5446313	울산광역시	남구				
울산광역시 남구 삼산로94번길 20 . 청솔초등학교 (달동)	초등학교	청솔초등학교	129.317813	35.533158	울산광역시	남구				
울산광역시 남구 두왕로22번길 33-25 (선암동)	유치원	탐엔제인유치원	129.3125294	35.5064421	울산광역시	남구				
울산광역시 남구 화합로71번길 24 (야음동)	중학교	태화중학교	129.3390553	35.5321266	울산광역시	남구				
울산광역시 남구 돋질로401번길 12 (신정동)	유치원	파랑새유치원	129.3513578	35.5454575	울산광역시	남구				
울산광역시 남구 돋질로311번길 13 (삼산동)	유치원	프라임유치원	129.3389904	35.5459656	울산광역시	남구				
울산광역시 남구 번영로30번길 15-4 (야음동.하늘숲생태유치원)	유치원	하늘숲생태유치원	129.3326031	35.5282988	울산광역시	남구				
울산광역시 남구 문수로 436 (신정동.학성고등학교)	고등학교	학성고등학교	129.300475	35.531633	울산광역시	남구				
울산광역시 남구 문수로 426 (신정동)	중학교	학성중학교	129.298863	35.532958	울산광역시	남구				
울산광역시 남구 신복로71번길 12 . 한별유치원 (무거동. 무거현대아파트)	유치원	한별유치원	129.2547462	35.5480753	울산광역시	남구				
울산광역시 남구 대공원로115번길 13 (옥동)	유치원	해바라기유치원	129.2959325	35.5308905	울산광역시	남구				
울산광역시 남구 월평로239번길 8 . 현대한솔유치원 (삼산동)	유치원	현대한솔유치원	129.331282	35.5479938	울산광역시	남구				
울산광역시 동구 남목13길 27 (동부동)	유치원	공룡자연유치원	129.4290304	35.5447212	울산광역시	동구				
울산광역시 동구 남목18길 28 . 그림마을유치원 (동부동)	유치원	그림마을유치원	129.4277978	35.5433791	울산광역시	동구				
울산광역시 동구 문현2길 41 (방어동)	유치원	꽃바위유치원	129.4112277	35.4874981	울산광역시	동구				
울산광역시 동구 방어진순환도로 1200 (서부동)	고등학교	남목고등학교	129.4186	35.5379583	울산광역시	동구				
울산광역시 동구 방어진순환도로 1155 (서부동)	중학교	남목중학교	129.4232375	35.5385917	울산광역시	동구				
울산광역시 동구 옥류로 33 (서부동)	초등학교	남목초등학교	129.4251966	35.5422949	울산광역시	동구				
울산광역시 동구 옥류로 33 (서부동)	유치원	남목초등학교병설유치원	129.4251966	35.5422949	울산광역시	동구				
울산광역시 동구 봉수로 545 (서부동)	초등학교	녹수초등학교	129.4284209	35.5307261	울산광역시	동구				
울산광역시 동구 대송2길 10 (화정동. 대송현대아파트)	유치원	대성유치원	129.4186396	35.4994303	울산광역시	동구				
울산광역시 동구 봉수로 210 . 대송고등학교 (화정동)	고등학교	대송고등학교	129.4189725	35.5054376	울산광역시	동구				
울산광역시 동구 학문로 90 (화정동)	중학교	대송중학교	129.4199349	35.5045628	울산광역시	동구				
울산광역시 동구 남목13길 23 . 동부초등학교 (동부동)	초등학교	동부초등학교	129.4279455	35.5453491	울산광역시	동구				
울산광역시 동구 월봉7가길 12 . 룸비니유치원 (화정동)	유치원	룸비니유치원	129.4193133	35.4915542	울산광역시	동구				
울산광역시 동구 학문로 40 . 명덕여자중학교 (화정동)	중학교	명덕여자중학교	129.4242669	35.504341	울산광역시	동구				
울산광역시 동구 진성14길 15 . 명덕초등학교 (일산동)	초등학교	명덕초등학교	129.4246081	35.5059544	울산광역시	동구				
울산광역시 동구 진성14길 15 (일산동. 명덕초등학교)	유치원	명덕초등학교병설유치원	129.4246081	35.5059544	울산광역시	동구				
